# Start timestamp: 1760341943177
# Start time: 13.10.2025 09:52:23.177
# Duration: 00:33.540
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: live
# Name: 251013_09:52:24
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
8.34	7.25	3.50	4.00	1.00	0.75	0.00	0.25	0.00	2.50	0.75	1.00	0.50	0.50	10.25	0.25	0.00	-0.246094	0.052246	0.981445	-1.260000	1.750000	0.140000	355.00	-0.024540	0.079116	7.25	5.50	4.50	4.25	1.50	0.50	0.25	1.00	0.25	0.25	1.00	1.00	2.25	9.00	0.00	1.50	-0.274414	0.108887	0.984863	-2.170000	-2.660000	2.520000	431.00	-0.094123	-0.032882
8.36	7.75	3.75	3.75	1.00	0.75	0.00	0.25	0.00	2.75	0.75	1.25	0.00	0.50	10.00	0.25	0.25	-0.240234	0.050293	0.975098	-1.050000	1.610000	0.140000	360.00	-0.031369	0.081927	7.00	5.75	4.50	4.00	1.00	0.75	0.25	0.75	0.75	0.50	1.25	1.25	2.25	8.75	0.25	0.50	-0.268066	0.107422	0.987305	-2.030000	-2.660000	2.520000	431.00	-0.086858	-0.026931
8.38	7.75	3.00	3.50	1.00	0.50	0.00	0.25	0.00	1.00	1.00	1.00	0.50	0.75	10.00	0.50	0.00	-0.239258	0.048828	0.982910	-0.980000	1.680000	0.280000	331.00	-0.033558	0.064623	7.25	5.50	4.50	4.00	1.00	0.25	0.25	0.75	0.50	0.25	1.50	0.75	2.50	8.75	0.00	0.75	-0.274902	0.109375	0.988770	-2.100000	-2.590000	2.520000	417.00	-0.093555	-0.024849
8.40	7.75	3.25	4.00	0.50	1.00	0.00	0.50	0.00	1.75	1.00	1.00	0.00	0.75	10.00	0.75	0.00	-0.240723	0.048828	0.984375	-0.770000	1.680000	0.140000	352.00	-0.027747	0.081476	6.75	5.50	4.50	4.25	1.00	0.25	0.25	0.75	0.50	0.25	1.50	1.00	2.25	9.00	0.00	1.00	-0.276367	0.106934	0.982422	-1.890000	-2.590000	2.590000	419.00	-0.085746	-0.027396
8.42	7.75	4.00	4.25	1.00	0.50	0.00	0.50	0.00	2.50	1.25	1.25	0.00	1.00	10.25	0.00	0.00	-0.237793	0.047363	0.978516	-0.840000	1.400000	0.210000	375.00	-0.034043	0.076784	6.50	5.50	4.25	4.25	1.25	0.50	0.25	1.00	1.00	0.75	1.00	1.25	2.25	8.75	0.00	1.00	-0.280762	0.108887	0.986328	-1.890000	-2.520000	2.520000	430.00	-0.077279	-0.029228
8.44	7.50	4.00	4.50	1.25	0.50	0.00	0.25	0.00	3.00	0.00	1.75	0.50	0.50	10.00	0.25	0.25	-0.245605	0.047363	0.978516	-1.050000	1.330000	0.210000	376.00	-0.033993	0.071378	6.50	5.50	4.25	3.75	1.25	0.75	0.25	0.75	1.00	0.25	0.75	1.00	2.50	8.50	0.00	1.00	-0.274414	0.105957	0.992676	-1.890000	-2.730000	2.450000	412.00	-0.085256	-0.026932
8.46	7.50	4.00	4.25	0.75	1.00	0.00	0.50	0.00	3.25	0.50	1.00	0.50	0.75	9.75	1.00	0.50	-0.244141	0.052246	0.979492	-1.190000	1.400000	0.140000	388.00	-0.017627	0.074643	6.75	5.25	4.50	3.25	1.00	0.50	0.25	0.75	0.50	0.25	1.00	1.00	2.50	8.50	0.00	0.25	-0.272949	0.103516	0.990234	-1.890000	-2.730000	2.520000	395.00	-0.091882	-0.022857
8.48	7.50	4.25	4.25	0.75	1.00	0.00	0.50	0.25	3.25	1.25	1.25	0.75	0.25	10.00	0.25	0.25	-0.243652	0.049805	0.980469	-1.190000	1.190000	0.140000	396.00	-0.021502	0.075739	7.25	5.75	3.75	3.50	1.25	0.50	0.25	1.00	0.75	0.50	1.00	1.25	2.75	8.75	0.00	0.50	-0.270996	0.103027	0.996094	-2.030000	-2.660000	2.660000	422.00	-0.083945	-0.030841
8.50	8.00	4.00	4.25	0.75	0.50	0.00	0.50	0.25	2.75	0.25	1.00	1.00	0.75	10.00	0.50	0.25	-0.244629	0.048340	0.976562	-1.050000	1.400000	0.140000	382.00	-0.030457	0.065513	6.50	6.00	4.50	3.50	1.25	0.75	0.25	0.50	0.50	0.00	1.00	0.75	2.50	8.50	0.00	1.00	-0.277832	0.105957	0.991699	-1.890000	-2.520000	2.730000	403.00	-0.098271	-0.027248
8.52	7.50	4.00	4.25	1.25	0.75	0.00	0.50	0.50	3.00	0.50	1.25	0.75	0.25	10.00	0.00	0.50	-0.243164	0.050781	0.980469	-1.050000	1.470000	0.140000	387.00	-0.032201	0.065846	6.50	5.00	4.00	3.75	1.00	0.75	0.25	0.75	0.00	0.25	1.25	1.00	2.50	8.25	0.00	1.00	-0.276367	0.106445	0.988281	-2.030000	-2.380000	2.590000	390.00	-0.090186	-0.040297
8.54	7.75	4.75	4.00	1.25	1.00	0.00	0.25	0.25	3.00	0.75	1.00	0.75	0.50	10.50	0.00	0.50	-0.239746	0.052734	0.979492	-1.260000	1.260000	0.280000	396.00	-0.035967	0.063961	6.50	5.00	4.00	4.00	1.00	0.00	0.00	0.75	0.25	0.25	1.00	0.75	2.50	8.00	0.00	1.00	-0.274902	0.105957	0.990234	-2.030000	-2.520000	2.590000	375.00	-0.096668	-0.035159
8.56	7.75	4.00	4.25	1.25	1.00	0.00	0.50	0.50	4.00	1.00	1.25	0.50	0.75	10.25	0.50	0.50	-0.243164	0.051270	0.979492	-1.330000	1.400000	0.070000	423.00	-0.012901	0.068333	6.50	4.75	4.00	3.75	1.00	0.25	0.00	0.75	0.75	0.75	1.00	1.00	3.00	7.50	0.00	1.00	-0.273438	0.105957	0.992188	-2.030000	-2.660000	2.660000	389.00	-0.082714	-0.037163
8.58	8.25	4.25	4.25	1.00	1.00	0.00	0.50	0.00	3.25	1.00	1.75	0.75	0.75	10.00	0.00	0.50	-0.247070	0.053711	0.977539	-1.470000	1.400000	0.140000	410.00	-0.029241	0.069904	6.00	5.00	4.00	3.25	1.25	0.25	0.25	1.00	0.75	0.75	1.25	1.00	2.25	7.75	0.00	0.50	-0.274902	0.108887	0.985352	-2.030000	-2.520000	2.450000	386.00	-0.077593	-0.026704
8.60	7.50	4.00	4.25	1.25	1.00	0.00	0.50	0.00	3.50	1.25	1.75	1.00	1.00	10.25	0.00	0.75	-0.240723	0.057617	0.975586	-1.470000	1.470000	0.140000	417.00	-0.010255	0.063835	6.25	5.50	4.25	3.75	0.75	0.50	0.25	1.00	0.50	1.00	1.25	1.25	2.25	8.00	0.00	1.00	-0.277832	0.106934	0.987305	-1.890000	-2.590000	2.590000	407.00	-0.081104	-0.037470
8.62	7.75	4.00	4.25	1.00	0.75	0.00	0.50	0.25	3.00	0.50	0.50	1.25	0.75	10.50	0.00	0.00	-0.240723	0.051758	0.979492	-1.540000	1.540000	0.140000	386.00	-0.030500	0.069811	6.25	5.00	4.25	4.00	0.75	0.50	0.25	1.00	0.75	0.50	0.50	0.50	2.50	7.75	0.00	1.00	-0.280762	0.102539	0.990723	-1.680000	-2.730000	2.800000	386.00	-0.094688	-0.032202
8.64	7.50	3.25	4.00	1.00	1.00	0.00	0.50	0.00	3.75	0.75	1.00	0.75	0.25	10.50	0.50	0.00	-0.241699	0.048340	0.980957	-1.400000	1.400000	0.140000	386.00	-0.005034	0.091464	7.00	5.25	4.00	4.00	1.00	0.25	0.25	1.00	0.75	0.50	0.75	0.75	2.25	7.75	0.00	1.25	-0.275391	0.103027	0.983887	-1.540000	-2.730000	2.590000	399.00	-0.097164	-0.029490
8.66	7.75	4.25	4.00	1.25	1.00	0.00	0.50	0.25	3.75	1.25	1.50	0.75	0.50	10.25	1.00	0.00	-0.239746	0.046875	0.980469	-1.470000	1.260000	0.210000	424.00	-0.008875	0.069400	7.00	5.25	4.00	3.75	0.75	0.50	0.25	1.00	0.75	0.50	1.00	0.75	2.25	7.75	0.00	1.00	-0.270996	0.104980	0.989746	-1.260000	-2.660000	2.660000	397.00	-0.095306	-0.030087
8.68	7.50	4.25	4.50	0.75	1.00	0.00	0.50	0.00	3.00	1.50	1.50	0.25	1.00	10.25	1.25	0.00	-0.243652	0.050293	0.978027	-1.540000	1.400000	0.070000	411.00	-0.009161	0.070988	6.75	5.50	4.00	3.75	1.00	0.50	0.00	0.75	0.75	0.50	1.00	0.50	2.50	7.00	0.00	0.75	-0.270996	0.106934	0.979980	-1.190000	-2.520000	2.800000	383.00	-0.109844	-0.033632
8.70	7.50	3.75	4.00	1.00	1.25	0.00	0.50	0.00	3.75	1.75	1.50	0.50	1.00	10.00	0.00	0.50	-0.244141	0.049805	0.983398	-1.330000	1.330000	0.140000	408.00	-0.007305	0.076076	6.75	5.50	3.75	3.50	0.75	0.50	0.00	0.75	0.75	0.50	1.25	0.75	2.75	7.00	0.25	0.75	-0.272461	0.106934	0.990234	-1.050000	-2.380000	2.800000	384.00	-0.096650	-0.039417
8.72	7.75	3.75	3.75	1.00	1.25	0.00	0.50	0.00	3.25	1.25	1.25	1.00	1.00	10.50	0.00	0.50	-0.240234	0.043945	0.974121	-1.470000	1.400000	0.140000	403.00	-0.010042	0.070066	6.75	5.75	4.25	4.00	1.00	0.75	0.00	0.75	1.00	0.50	1.50	1.00	3.00	6.75	0.00	1.00	-0.274414	0.105957	0.986816	-0.910000	-2.590000	2.730000	413.00	-0.100264	-0.045846
8.74	7.25	3.75	4.00	1.00	1.00	0.00	0.50	0.25	4.25	1.25	1.25	0.25	1.50	10.75	0.25	0.00	-0.242188	0.046387	0.973145	-1.470000	1.330000	0.210000	414.00	0.003574	0.076053	6.75	5.50	4.00	4.25	0.75	0.75	0.25	1.00	1.00	0.50	1.00	1.25	2.75	6.25	0.00	1.00	-0.269043	0.112305	0.983398	-0.770000	-2.520000	2.800000	406.00	-0.105359	-0.049783
8.76	7.25	3.00	4.50	1.00	1.25	0.00	0.50	0.00	3.75	1.50	1.75	0.50	1.25	11.00	0.75	0.25	-0.245605	0.051758	0.980957	-1.610000	1.680000	0.000000	423.00	0.016218	0.076549	6.25	5.25	4.00	4.25	0.50	0.75	0.25	1.00	0.75	0.25	1.25	1.00	2.75	6.50	0.00	0.50	-0.275391	0.108887	0.993164	-0.630000	-2.380000	2.730000	388.00	-0.105051	-0.051308
8.78	7.00	3.75	3.50	1.00	1.00	0.00	0.25	0.00	3.75	1.25	1.50	0.75	0.25	11.25	0.75	0.25	-0.242188	0.052246	0.979004	-1.540000	1.470000	0.210000	398.00	0.016977	0.081809	6.00	4.50	3.75	4.00	0.50	0.75	0.00	1.00	0.50	0.25	1.25	1.25	3.50	6.25	0.00	1.00	-0.271973	0.114258	0.984863	-0.560000	-2.380000	2.800000	374.00	-0.091154	-0.069428
8.80	6.25	3.25	3.75	0.75	0.75	0.00	0.50	0.00	3.50	0.75	1.75	1.50	0.75	11.75	0.75	0.25	-0.248535	0.051758	0.980957	-1.540000	1.820000	0.070000	398.00	0.040038	0.072127	6.00	4.75	3.75	3.50	0.75	0.75	0.00	1.25	0.75	0.75	1.25	0.75	3.50	6.25	0.00	1.25	-0.276855	0.112305	0.984375	-0.560000	-2.450000	2.590000	383.00	-0.084222	-0.062458
8.82	6.00	3.25	4.25	1.00	1.00	0.00	0.50	0.00	3.50	1.00	2.00	0.25	1.25	11.50	1.00	0.75	-0.244629	0.049316	0.979004	-1.540000	1.540000	0.140000	406.00	0.035959	0.070848	6.00	3.75	3.25	3.75	0.75	0.75	0.25	1.50	0.75	0.25	1.25	1.25	4.50	6.00	0.00	1.50	-0.272949	0.112305	0.989258	-0.910000	-2.450000	2.730000	387.00	-0.067251	-0.081171
8.84	6.00	3.25	4.00	0.75	0.75	0.00	0.50	0.25	4.25	1.50	2.00	0.25	0.50	11.50	1.00	0.75	-0.245117	0.051270	0.974609	-1.610000	1.540000	0.140000	411.00	0.047535	0.082624	5.50	4.00	3.25	3.00	0.75	1.00	0.25	1.75	0.00	0.50	1.50	1.50	4.00	6.25	0.00	0.75	-0.276367	0.115234	0.986816	-1.050000	-2.520000	2.590000	373.00	-0.066947	-0.088028
8.86	5.25	2.75	3.50	0.75	1.00	0.00	0.50	0.50	5.00	1.50	2.00	0.75	0.75	12.00	1.00	0.75	-0.240234	0.048340	0.974609	-1.750000	1.540000	0.070000	422.00	0.077062	0.077846	5.00	3.75	3.00	3.25	0.50	1.00	0.25	1.75	0.00	0.75	1.25	1.75	4.25	6.25	0.25	0.75	-0.275391	0.106934	0.983398	-0.980000	-2.450000	2.450000	369.00	-0.051655	-0.096868
8.88	5.25	2.50	4.00	1.00	1.25	0.00	0.50	0.00	4.75	1.75	2.00	0.25	1.00	12.00	0.25	0.50	-0.245117	0.049805	0.977051	-1.610000	1.470000	0.140000	409.00	0.062933	0.091881	5.25	4.25	3.25	3.50	0.75	1.00	0.25	1.75	0.50	0.75	1.50	1.50	4.50	6.25	0.00	1.00	-0.279785	0.108398	0.985352	-0.980000	-2.380000	2.730000	394.00	-0.057618	-0.089661
8.90	5.75	2.00	4.00	0.75	1.25	0.25	0.50	0.00	5.00	1.75	2.00	0.75	1.00	12.25	0.25	0.25	-0.244629	0.048340	0.976562	-1.540000	1.470000	0.070000	420.00	0.067912	0.093018	4.50	3.25	2.50	2.25	1.00	1.00	0.00	1.50	0.50	0.75	1.75	1.25	4.50	6.25	0.00	1.50	-0.273926	0.111328	0.987793	-1.120000	-2.520000	2.590000	349.00	-0.022634	-0.090593
8.92	6.00	2.50	3.75	1.00	1.00	0.00	0.50	0.25	5.25	1.75	1.00	0.75	1.00	12.25	0.00	0.25	-0.244141	0.049316	0.978516	-1.610000	1.540000	0.070000	415.00	0.055784	0.094229	3.25	3.00	2.75	2.50	0.75	1.00	0.00	1.25	1.00	0.75	1.00	1.50	4.50	6.50	0.00	1.50	-0.276855	0.112305	0.981934	-1.470000	-2.660000	2.380000	335.00	-0.002829	-0.087095
8.94	5.75	2.50	3.75	0.50	1.25	0.00	0.50	0.25	5.00	1.50	1.50	1.00	1.25	12.75	0.75	0.50	-0.249023	0.045898	0.976074	-1.610000	1.470000	0.070000	428.00	0.075364	0.084533	3.75	2.25	3.00	3.00	0.50	1.00	0.25	1.50	0.50	1.00	1.25	1.75	4.75	7.50	0.50	1.50	-0.275391	0.104004	0.983398	-1.470000	-2.660000	2.450000	367.00	0.012838	-0.087567
8.96	4.25	2.25	3.75	0.50	1.25	0.00	0.50	0.25	4.75	1.50	1.75	1.25	1.00	12.50	0.25	0.50	-0.242676	0.049805	0.978027	-1.540000	1.400000	0.210000	401.00	0.091875	0.084263	3.50	3.00	2.50	3.00	0.75	1.25	0.25	2.25	0.25	0.50	1.75	1.75	5.00	7.00	0.25	1.50	-0.276855	0.111816	0.986328	-1.330000	-2.590000	2.660000	375.00	-0.000910	-0.115772
8.98	5.00	2.25	3.25	0.50	0.75	0.00	0.75	0.25	5.25	1.25	1.75	1.25	1.25	12.50	0.50	0.75	-0.245117	0.050293	0.976074	-1.750000	1.260000	0.070000	412.00	0.095453	0.084346	4.00	2.50	2.75	2.75	0.75	0.75	0.00	2.25	0.75	0.50	1.50	2.25	4.75	7.25	0.00	1.50	-0.275879	0.116699	0.987793	-1.470000	-2.590000	2.520000	373.00	0.005042	-0.102115
9.00	4.75	2.50	3.00	0.50	0.75	0.00	0.50	0.25	4.50	1.50	2.25	0.75	1.50	12.50	1.00	1.00	-0.243164	0.047852	0.981445	-1.680000	1.260000	0.070000	406.00	0.101428	0.071437	3.50	2.25	2.75	2.75	0.75	1.00	0.00	2.00	1.00	0.50	1.75	1.75	5.00	7.50	0.00	1.50	-0.273438	0.109863	0.985840	-1.540000	-2.660000	2.450000	369.00	0.017710	-0.096991
9.02	5.50	2.50	3.25	0.50	1.00	0.00	0.75	0.00	4.50	1.75	2.25	0.75	1.50	12.25	1.25	1.00	-0.248047	0.051758	0.976074	-1.750000	1.400000	0.070000	424.00	0.089300	0.076784	3.00	2.25	2.75	3.00	0.75	1.25	0.00	1.50	0.25	1.00	1.50	1.75	5.00	7.75	0.00	1.75	-0.274414	0.108887	0.988770	-1.610000	-2.730000	2.520000	357.00	0.019799	-0.103481
9.04	5.50	1.75	3.50	0.75	1.25	0.00	0.75	0.00	5.00	2.00	1.00	1.25	1.00	12.25	0.50	0.75	-0.248047	0.050293	0.974609	-1.610000	1.400000	0.140000	412.00	0.083970	0.094695	2.75	2.50	2.50	3.00	1.00	0.75	0.25	1.50	0.50	1.00	1.75	2.00	4.75	8.00	0.25	1.50	-0.275879	0.118652	0.988770	-1.540000	-2.730000	2.450000	365.00	0.033356	-0.091949
9.06	5.00	2.00	3.25	0.50	1.25	0.25	0.75	0.00	4.75	2.25	1.50	1.25	1.25	12.75	0.50	0.75	-0.242676	0.048828	0.976074	-1.610000	1.330000	0.000000	418.00	0.096747	0.085810	2.75	2.00	2.25	2.00	0.75	0.75	0.25	1.50	0.75	1.00	2.00	2.00	5.00	8.25	0.00	1.75	-0.274414	0.118164	0.994629	-2.170000	-2.870000	2.240000	352.00	0.060256	-0.087411
9.08	4.25	1.75	3.25	0.50	1.25	0.00	0.75	0.25	5.00	2.00	2.00	1.50	1.00	12.75	0.75	0.75	-0.241699	0.047852	0.977051	-1.540000	1.330000	0.140000	418.00	0.115313	0.082954	3.00	1.50	1.75	2.00	0.75	1.00	0.25	1.75	0.00	1.00	1.75	2.25	5.00	8.75	0.25	2.00	-0.280273	0.114258	0.991211	-2.730000	-2.800000	2.170000	349.00	0.069056	-0.102983
9.10	4.50	2.00	3.50	0.50	1.50	0.00	0.75	0.50	6.00	2.00	2.00	1.75	1.25	13.25	1.00	1.00	-0.241699	0.049316	0.984375	-1.330000	1.400000	0.280000	462.00	0.114817	0.076823	2.25	1.75	2.75	2.75	1.00	0.75	0.25	1.75	0.50	0.00	1.75	1.75	4.75	9.25	0.00	1.50	-0.273926	0.113281	0.986328	-3.150000	-2.660000	2.240000	351.00	0.051052	-0.088971
9.12	4.00	2.25	3.50	0.75	1.00	0.00	1.00	0.25	5.00	2.00	2.25	1.25	1.50	13.50	1.25	0.50	-0.243164	0.044922	0.977051	-1.400000	1.470000	0.210000	443.00	0.116867	0.075629	3.00	2.25	2.75	2.75	0.75	0.75	0.25	1.75	0.50	0.00	1.75	2.00	4.25	9.50	0.25	1.50	-0.272461	0.114258	0.985840	-3.080000	-2.590000	2.170000	365.00	0.040277	-0.081737
9.14	4.00	2.25	3.50	0.75	1.25	0.00	0.75	0.25	5.00	2.25	2.50	1.50	1.50	13.50	1.50	0.75	-0.242188	0.052246	0.984375	-1.330000	1.540000	0.210000	455.00	0.120254	0.068133	3.75	2.50	3.00	2.75	0.75	0.75	0.25	1.50	0.75	0.50	1.25	2.00	4.25	9.75	0.00	1.50	-0.273438	0.111816	0.987305	-2.800000	-2.590000	2.310000	377.00	0.027113	-0.065528
9.16	4.50	2.25	3.50	0.50	1.25	0.00	0.75	0.25	5.25	2.00	1.75	1.25	1.75	13.75	0.75	0.75	-0.242676	0.042480	0.980469	-1.400000	1.540000	0.070000	443.00	0.110260	0.078934	3.50	1.00	2.50	2.25	1.00	0.50	0.25	1.50	0.25	0.50	1.50	2.00	3.75	9.50	0.00	1.75	-0.272949	0.109863	0.987305	-2.730000	-2.520000	2.450000	338.00	0.055346	-0.064357
9.18	4.25	1.75	2.25	0.50	1.25	0.00	0.75	0.25	5.25	2.00	1.75	1.50	1.25	13.75	0.75	1.00	-0.244141	0.048340	0.980469	-1.470000	1.470000	0.000000	420.00	0.134582	0.083401	2.25	1.25	2.50	2.75	1.25	0.75	0.25	1.25	0.75	1.00	2.00	2.00	4.75	9.75	0.00	1.00	-0.276367	0.109863	0.986328	-2.660000	-2.520000	2.310000	360.00	0.073096	-0.069266
9.20	2.75	1.75	4.00	0.75	1.25	0.00	0.75	0.25	5.25	2.25	2.25	1.50	1.50	14.00	1.25	1.25	-0.248535	0.050293	0.977051	-1.470000	1.540000	0.000000	448.00	0.140767	0.072163	3.50	1.75	3.00	2.00	1.00	1.00	0.00	1.75	0.50	1.00	2.00	2.00	4.25	10.00	0.25	1.25	-0.273438	0.113281	0.986328	-2.450000	-2.590000	2.450000	378.00	0.052537	-0.068674
9.22	3.50	1.50	3.25	0.75	1.25	0.00	0.75	0.25	5.25	2.25	2.25	1.00	1.25	14.00	1.50	1.25	-0.249512	0.054688	0.978027	-1.470000	1.540000	0.000000	439.00	0.142638	0.080576	2.75	2.00	2.50	2.00	1.25	0.75	0.25	1.50	1.00	1.00	2.00	2.25	4.50	9.75	0.25	1.50	-0.275879	0.112793	0.987793	-1.960000	-2.520000	2.520000	378.00	0.070755	-0.066429
9.24	2.75	1.50	3.25	0.25	1.25	0.00	0.75	0.00	5.50	2.25	2.25	1.25	1.50	14.00	1.00	0.50	-0.244629	0.048828	0.977051	-1.260000	1.330000	0.140000	419.00	0.157021	0.091487	2.25	1.75	2.00	2.25	1.25	0.75	0.25	1.25	1.25	1.00	1.50	2.25	4.50	9.75	0.75	1.75	-0.280762	0.115234	0.991699	-1.890000	-2.450000	2.520000	368.00	0.090802	-0.065790
9.26	2.50	1.25	3.00	0.25	1.25	0.00	0.75	0.25	5.00	2.50	2.50	1.50	1.75	14.25	1.25	1.00	-0.240234	0.046387	0.973633	-1.470000	1.400000	0.140000	427.00	0.169735	0.074379	2.50	1.75	2.25	2.00	1.00	0.75	0.25	1.00	0.50	0.25	1.50	2.00	4.00	10.00	0.25	2.00	-0.277832	0.105469	0.984375	-2.100000	-2.590000	2.450000	334.00	0.076735	-0.064345
9.28	3.25	1.50	3.00	0.50	1.50	0.00	0.75	0.25	5.00	2.00	2.00	1.75	1.75	14.00	1.25	1.25	-0.245605	0.048340	0.973633	-1.470000	1.330000	0.140000	434.00	0.147883	0.069812	2.00	1.25	2.00	2.00	1.00	0.25	0.25	1.25	0.25	0.50	1.75	2.00	4.50	10.00	0.25	1.75	-0.276367	0.109863	0.990723	-2.100000	-2.240000	2.450000	324.00	0.099881	-0.075304
9.30	2.25	1.00	2.50	0.75	1.00	0.00	1.00	0.25	5.25	2.00	2.25	1.75	2.00	14.25	1.50	1.50	-0.249023	0.043945	0.974609	-1.330000	1.540000	0.140000	429.00	0.180531	0.066786	2.00	1.50	2.00	2.00	1.00	0.50	0.25	1.25	0.50	0.75	2.25	2.25	4.50	10.25	0.50	2.00	-0.278320	0.113770	0.989258	-2.170000	-2.520000	2.590000	351.00	0.105381	-0.074800
9.32	2.50	1.25	2.25	0.50	1.25	0.00	0.75	0.50	5.75	2.50	2.00	2.00	2.00	14.50	0.75	0.75	-0.242188	0.049316	0.975098	-1.400000	1.610000	0.070000	433.00	0.173421	0.071086	2.25	1.75	2.00	2.00	1.00	0.75	0.25	1.75	1.00	0.75	2.25	2.25	4.00	10.25	0.00	2.00	-0.274902	0.107422	0.985352	-2.170000	-2.310000	2.450000	365.00	0.090425	-0.070903
9.34	2.00	1.25	2.50	0.75	1.00	0.00	0.75	0.50	6.25	4.50	2.25	2.00	1.75	14.75	1.25	1.00	-0.246094	0.043945	0.976074	-1.260000	1.610000	0.140000	470.00	0.185943	0.070645	2.25	1.25	2.00	2.25	1.00	0.75	0.25	1.25	0.75	1.00	2.50	2.25	4.25	10.25	0.00	2.00	-0.279785	0.107910	0.989746	-2.450000	-2.100000	2.450000	359.00	0.097905	-0.068702
9.36	2.50	0.75	2.50	0.00	1.00	0.00	0.75	0.25	5.50	2.25	2.50	2.25	2.00	15.00	1.00	0.50	-0.245605	0.048340	0.982910	-1.260000	1.610000	0.070000	426.00	0.190988	0.077595	2.00	1.00	1.75	1.50	1.00	0.50	0.25	1.50	1.00	1.25	2.25	2.50	4.50	10.25	0.50	2.00	-0.278809	0.110352	0.989746	-2.240000	-2.450000	2.380000	357.00	0.127128	-0.068672
9.38	2.50	1.00	2.50	0.00	1.25	0.00	0.75	0.50	5.75	2.50	2.75	1.75	1.50	15.00	1.25	0.75	-0.250977	0.050293	0.980469	-1.330000	1.470000	0.070000	439.00	0.186494	0.080216	2.25	1.25	2.50	1.75	1.25	0.75	0.25	1.25	1.50	1.25	2.00	2.00	4.50	10.50	0.25	2.25	-0.278809	0.107910	0.991699	-2.380000	-2.590000	2.520000	376.00	0.104969	-0.051372
9.40	2.00	0.75	2.75	0.25	1.50	0.00	0.75	0.50	5.50	2.50	1.75	1.50	1.75	14.75	1.50	1.00	-0.247559	0.048340	0.979980	-1.330000	1.470000	0.140000	426.00	0.188099	0.079271	1.25	1.25	2.50	2.00	0.75	0.75	0.25	1.25	1.00	0.75	2.00	2.00	4.25	10.50	0.25	2.25	-0.279297	0.111328	0.989746	-1.820000	-2.660000	2.240000	347.00	0.116360	-0.065883
9.42	2.25	1.00	2.50	0.50	1.25	0.00	0.75	0.50	5.25	2.00	2.25	1.75	1.75	14.50	1.00	1.25	-0.249512	0.051270	0.981445	-1.330000	1.540000	0.140000	421.00	0.178377	0.069500	1.75	1.75	1.50	2.00	0.50	0.75	0.25	1.50	1.25	1.00	3.00	1.75	4.00	10.75	0.50	2.25	-0.282227	0.110352	0.983887	-2.030000	-2.590000	2.380000	364.00	0.123140	-0.065945
9.44	2.50	1.25	2.75	0.50	1.50	0.00	0.75	0.25	5.25	2.25	2.50	1.75	2.00	15.00	1.50	0.75	-0.246582	0.050293	0.980957	-1.330000	1.330000	0.070000	444.00	0.172851	0.070507	1.75	1.00	1.50	1.50	1.00	0.50	0.25	1.00	1.50	1.50	2.75	2.25	4.75	10.50	1.00	2.25	-0.278809	0.112793	0.989258	-1.750000	-2.450000	2.660000	368.00	0.149303	-0.057451
9.46	2.50	1.25	2.50	0.50	1.50	0.25	0.75	0.50	5.50	2.25	2.00	0.75	2.25	15.00	1.25	1.00	-0.248047	0.051758	0.979004	-1.400000	1.260000	0.210000	435.00	0.170082	0.074261	1.75	0.75	1.75	1.50	0.25	0.75	0.25	1.25	1.50	1.00	2.75	2.25	4.75	10.50	0.50	2.25	-0.275879	0.114746	0.986816	-1.750000	-2.240000	2.870000	355.00	0.146656	-0.065700
9.48	2.00	1.25	2.25	0.50	1.00	0.00	0.75	0.25	5.50	2.25	2.25	1.00	1.50	14.25	1.50	1.25	-0.247559	0.049805	0.976074	-1.470000	1.260000	0.140000	410.00	0.188634	0.082162	2.00	1.00	2.25	1.75	0.75	0.75	0.25	1.25	1.00	1.00	2.25	2.25	4.75	11.00	0.00	2.25	-0.276367	0.115723	0.987305	-1.820000	-2.380000	2.660000	362.00	0.119215	-0.064177
