# Start timestamp: 1761208149694
# Start time: 23.10.2025 10:29:09.694
# Duration: 00:32.484
# Sensor insoles: Left SN12940, Right SN12941
# Size: 6
# Recording type: normal
# Name: 251023_10:29:09
# Notes: 
# Tag: 
# time	left pressure 1[N/cm²]	left pressure 2[N/cm²]	left pressure 3[N/cm²]	left pressure 4[N/cm²]	left pressure 5[N/cm²]	left pressure 6[N/cm²]	left pressure 7[N/cm²]	left pressure 8[N/cm²]	left pressure 9[N/cm²]	left pressure 10[N/cm²]	left pressure 11[N/cm²]	left pressure 12[N/cm²]	left pressure 13[N/cm²]	left pressure 14[N/cm²]	left pressure 15[N/cm²]	left pressure 16[N/cm²]	left acceleration X[g]	left acceleration Y[g]	left acceleration Z[g]	left angular X[dps]	left angular Y[dps]	left angular Z[dps]	left total force[N]	left center of pressure X[-0.5...+0.5]	left center of pressure Y[-0.5...+0.5]	right pressure 1[N/cm²]	right pressure 2[N/cm²]	right pressure 3[N/cm²]	right pressure 4[N/cm²]	right pressure 5[N/cm²]	right pressure 6[N/cm²]	right pressure 7[N/cm²]	right pressure 8[N/cm²]	right pressure 9[N/cm²]	right pressure 10[N/cm²]	right pressure 11[N/cm²]	right pressure 12[N/cm²]	right pressure 13[N/cm²]	right pressure 14[N/cm²]	right pressure 15[N/cm²]	right pressure 16[N/cm²]	right acceleration X[g]	right acceleration Y[g]	right acceleration Z[g]	right angular X[dps]	right angular Y[dps]	right angular Z[dps]	right total force[N]	right center of pressure X[-0.5...+0.5]	right center of pressure Y[-0.5...+0.5]
17.50	11.75	11.50	5.25	4.50	1.25	0.25	1.00	2.25	6.50	3.50	3.50	2.50	3.00	12.75	2.50	2.00	-0.175293	0.030273	0.991211	4.690000	1.050000	1.050000	827.00	-0.021549	-0.005996	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.969727	-0.178711	0.307129	-0.910000	-1.750000	0.560000	0.00	0.000000	0.000000
17.60	11.00	10.75	4.25	4.25	1.00	1.00	0.50	4.00	5.25	3.75	4.75	3.75	5.00	10.00	3.00	3.00	-0.176270	0.035156	0.993652	2.590000	1.540000	0.980000	842.00	-0.011533	-0.056175	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.963867	-0.180176	0.296875	-4.060000	-5.040000	-1.400000	0.00	0.000000	0.000000
17.70	10.00	10.00	4.25	4.50	1.00	1.25	0.50	4.75	4.50	3.50	4.50	4.00	5.50	9.25	2.75	3.50	-0.176270	0.045898	0.986816	-0.350000	1.050000	0.700000	826.00	-0.011050	-0.074355	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.988770	-0.177246	0.291992	-7.140000	-5.530000	3.150000	0.00	0.000000	0.000000
17.80	10.00	10.00	4.25	4.00	1.00	0.75	1.00	3.00	5.75	4.50	4.25	3.75	4.25	10.25	2.75	2.75	-0.171387	0.044922	0.992188	-3.360000	1.260000	0.070000	809.00	0.001031	-0.036708	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.974609	-0.155273	0.294922	-3.430000	-3.290000	1.890000	0.00	0.000000	0.000000
17.90	10.00	9.50	4.25	4.00	1.00	1.00	1.00	3.00	6.50	4.75	5.25	4.00	4.50	10.50	3.25	2.75	-0.177734	0.043457	0.988770	-1.820000	2.170000	0.420000	846.00	0.015131	-0.035339	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.979980	-0.163086	0.291992	-4.550000	-3.990000	3.080000	0.00	0.000000	0.000000
18.00	10.00	9.50	4.25	4.00	1.25	0.75	1.00	2.50	6.00	5.25	5.25	4.00	4.25	10.50	3.00	2.75	-0.175781	0.041992	0.992188	-1.190000	1.260000	0.420000	831.00	0.013171	-0.031184	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.984863	-0.174316	0.273438	-6.370000	-2.380000	7.000000	0.00	0.000000	0.000000
18.10	9.75	9.25	4.00	4.00	1.25	0.75	1.00	3.00	6.50	5.25	5.25	4.00	4.75	10.75	3.00	2.75	-0.176758	0.040527	0.987305	-1.190000	1.190000	0.280000	845.00	0.020632	-0.034478	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.989258	-0.175781	0.283691	-3.570000	-3.080000	3.920000	0.00	0.000000	0.000000
18.20	9.50	8.75	4.00	4.00	1.00	1.00	1.00	3.25	5.75	5.00	5.25	4.50	4.75	10.25	3.00	3.00	-0.176758	0.040039	0.990234	-0.280000	1.330000	0.560000	830.00	0.020386	-0.044987	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.953125	-0.174805	0.294434	-1.820000	-3.080000	1.750000	0.00	0.000000	0.000000
18.30	9.50	9.00	4.50	4.00	1.00	1.50	1.00	4.50	5.75	4.75	5.00	4.75	5.50	10.00	3.00	3.00	-0.179688	0.040527	0.989258	-0.770000	1.400000	0.560000	867.00	0.014527	-0.059226	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.977539	-0.173340	0.298828	-1.680000	-3.710000	2.100000	0.00	0.000000	0.000000
18.40	9.50	9.50	4.25	4.25	1.00	1.50	0.50	4.25	4.50	4.50	5.50	4.00	5.25	9.00	3.25	3.00	-0.178223	0.046875	0.989746	-1.330000	1.540000	0.350000	828.00	0.001211	-0.069501	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.004395	-0.177734	0.280762	-2.380000	-3.080000	3.780000	0.00	0.000000	0.000000
18.50	11.00	10.50	4.00	4.75	1.00	1.75	0.50	4.25	5.25	4.50	5.00	4.50	5.25	9.00	3.00	3.00	-0.179199	0.045410	0.988770	-1.470000	1.400000	0.350000	868.00	-0.011423	-0.066369	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.983398	-0.181641	0.306641	-2.100000	1.750000	0.420000	0.00	0.000000	0.000000
18.60	10.25	10.75	4.50	5.00	1.25	1.75	0.50	4.00	4.50	4.25	5.00	4.25	5.25	9.00	3.25	3.25	-0.179199	0.046387	0.988281	-1.890000	1.330000	0.210000	858.00	-0.014781	-0.070217	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.925293	-0.151855	0.308594	-0.490000	-2.380000	-0.140000	0.00	0.000000	0.000000
18.70	10.25	10.75	4.00	4.50	1.00	1.00	0.75	3.75	5.25	4.25	5.00	4.25	5.00	9.50	2.50	3.25	-0.180664	0.043945	0.987793	-1.470000	0.910000	0.420000	839.00	-0.007709	-0.058451	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.972168	-0.177246	0.294434	-2.800000	-2.940000	3.500000	0.00	0.000000	0.000000
18.80	10.25	10.50	4.50	5.00	1.00	1.75	0.75	4.00	4.50	4.50	5.50	4.50	5.00	9.00	2.75	2.75	-0.181152	0.046875	0.987793	-0.980000	1.260000	0.420000	857.00	-0.014181	-0.067515	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.998047	-0.156738	0.308105	-0.770000	-1.820000	3.570000	0.00	0.000000	0.000000
18.90	10.00	10.50	4.00	4.50	1.00	1.75	0.50	4.25	4.75	4.25	5.25	4.75	5.50	9.00	3.00	3.25	-0.173340	0.041992	0.985352	-1.120000	1.190000	0.420000	854.00	-0.005664	-0.073881	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.959961	-0.168457	0.310059	-0.700000	-0.700000	0.700000	0.00	0.000000	0.000000
19.00	9.50	9.50	4.00	4.25	0.75	2.25	0.75	4.25	4.75	4.50	5.50	4.75	6.00	9.00	3.00	3.25	-0.179688	0.047852	0.986328	-0.980000	1.190000	0.490000	852.00	0.005205	-0.075632	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.960938	-0.173340	0.321289	-0.910000	-1.190000	-0.350000	0.00	0.000000	0.000000
19.10	8.25	9.25	3.75	4.25	1.00	2.00	0.50	4.75	4.00	4.50	5.75	5.00	6.00	8.50	2.50	3.50	-0.179199	0.043945	0.990234	-0.350000	1.470000	0.560000	823.00	0.007797	-0.089997	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.987305	-0.194824	0.293457	-4.270000	-4.410000	4.130000	0.00	0.000000	0.000000
19.20	7.25	9.00	3.50	5.25	1.00	3.75	0.25	6.75	2.75	2.75	5.00	5.50	8.25	6.75	3.25	4.25	-0.180664	0.046387	0.989258	2.940000	1.260000	1.190000	846.00	-0.003115	-0.141012	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.966309	-0.177734	0.270996	-7.210000	-3.990000	0.980000	0.00	0.000000	0.000000
19.30	5.25	6.00	2.50	4.25	0.50	5.00	0.25	9.25	2.00	1.50	4.50	5.75	9.75	5.75	2.50	5.25	-0.173828	0.062988	0.987305	1.050000	1.400000	0.700000	794.00	0.017744	-0.187998	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.869629	-0.166504	0.343750	-5.530000	-6.020000	-3.010000	0.00	0.000000	0.000000
19.40	4.00	4.50	1.75	4.00	0.25	5.00	0.00	9.25	0.50	2.25	5.00	6.00	10.75	6.25	2.00	5.00	-0.181641	0.060547	0.982910	-1.680000	0.910000	0.000000	748.00	0.038133	-0.212677	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.676758	-0.237305	0.410645	-2.800000	-9.590000	-5.670000	0.00	0.000000	0.000000
19.50	4.75	5.00	2.25	4.75	0.50	5.75	0.00	8.25	2.00	2.00	4.50	6.00	10.25	6.25	3.50	4.50	-0.175293	0.065918	0.988281	-2.100000	0.630000	0.140000	794.00	0.032652	-0.186490	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.392578	-0.296387	0.541016	-4.760000	-76.019997	-42.490002	0.00	0.000000	0.000000
19.60	5.00	5.50	3.00	4.50	0.50	5.50	0.00	7.75	2.00	2.50	5.50	6.25	9.75	6.25	3.00	4.50	-0.178223	0.062012	0.990723	-2.730000	0.630000	0.350000	806.00	0.028633	-0.176368	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.670410	-0.460938	0.531738	4.690000	-110.669998	-40.880001	0.00	0.000000	0.000000
19.70	5.75	6.00	2.50	4.50	0.50	4.75	0.25	7.25	2.25	2.00	5.75	6.25	9.25	6.25	2.50	4.25	-0.181641	0.062500	0.989746	-2.520000	1.400000	0.280000	789.00	0.022171	-0.167933	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.380371	-0.119141	0.912598	7.280000	-130.130005	-52.570000	0.00	0.000000	0.000000
19.80	7.50	7.50	2.75	5.50	0.75	5.00	0.00	6.75	2.50	2.25	5.00	6.00	8.75	6.75	2.50	4.00	-0.176270	0.057129	0.990723	-1.890000	1.260000	0.420000	826.00	-0.002969	-0.153988	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.492676	-0.043945	1.228516	45.220001	-175.070007	80.430000	0.00	0.000000	0.000000
19.90	8.50	8.75	3.75	5.50	0.75	5.00	0.25	6.00	2.50	2.50	5.00	5.75	8.25	6.75	3.00	3.50	-0.179688	0.058594	0.994141	-2.520000	1.540000	0.350000	852.00	-0.016978	-0.137847	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.047363	-0.192871	1.175293	53.130001	-114.660004	17.219999	0.00	0.000000	0.000000
20.00	8.75	9.25	3.50	5.50	0.75	3.00	0.25	5.00	2.50	2.00	4.25	4.75	6.25	6.25	2.50	3.00	-0.178711	0.064453	0.986816	-2.310000	2.800000	0.210000	758.00	-0.035984	-0.121200	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.361328	0.081543	0.855469	189.419998	25.620001	-85.820000	4.00	0.000000	0.000000
20.10	8.25	8.25	3.25	4.25	0.75	1.75	0.25	4.25	3.00	2.00	4.50	4.00	5.00	6.25	2.25	2.75	-0.181641	0.056152	0.993164	-2.310000	2.450000	0.140000	682.00	-0.023865	-0.100342	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.50	0.50	1.00	0.50	0.00	5.00	0.50	0.00	-0.242676	0.034668	1.011230	-0.280000	-3.150000	2.590000	82.00	0.346655	0.086094
20.20	7.00	6.00	3.00	3.75	0.50	1.25	0.00	4.00	2.00	1.50	3.00	4.25	4.75	6.50	2.00	2.00	-0.185059	0.050293	0.988281	-2.240000	2.240000	0.000000	578.00	-0.014055	-0.109262	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	0.00	1.50	1.25	1.00	7.75	1.25	0.75	-0.246582	0.035156	1.003418	-0.070000	-5.110000	3.640000	146.00	0.337534	0.024267
20.30	6.25	5.00	2.50	2.50	0.50	1.00	0.00	2.75	2.25	1.25	2.75	3.25	4.00	6.50	2.00	2.50	-0.189453	0.051270	0.984375	-2.730000	2.940000	0.140000	496.00	0.006443	-0.088025	0.75	0.25	0.25	0.25	0.00	0.00	0.00	0.50	1.25	1.25	2.25	1.75	2.25	8.25	1.75	1.25	-0.229004	0.046875	1.000488	0.140000	-5.320000	3.920000	229.00	0.252929	-0.028143
20.40	5.75	4.75	2.25	2.25	0.25	0.75	0.00	1.75	1.50	1.75	3.00	2.25	3.50	6.25	2.00	1.25	-0.186523	0.049805	0.990234	-2.310000	2.380000	0.000000	431.00	0.003890	-0.073622	1.50	1.00	0.50	0.75	0.00	0.25	0.00	0.75	1.50	1.75	3.00	2.50	4.00	8.25	1.00	1.50	-0.226562	0.048828	1.006348	-0.350000	-4.270000	3.360000	297.00	0.182192	-0.066925
20.50	5.25	4.25	2.25	1.75	0.50	0.25	0.00	1.25	1.75	1.25	2.00	2.00	2.25	6.50	2.00	1.75	-0.190918	0.052734	0.986816	-2.940000	2.310000	-0.070000	380.00	0.012635	-0.045742	1.75	1.25	0.75	1.25	0.25	0.00	0.00	0.75	0.50	2.00	3.00	3.50	4.75	8.25	1.25	1.75	-0.225098	0.044922	1.004395	-1.050000	-3.850000	3.220000	323.00	0.160318	-0.096580
20.60	5.50	4.00	2.00	1.75	0.50	0.25	0.00	1.25	1.75	1.50	2.50	1.25	2.25	6.75	2.00	1.25	-0.197266	0.044922	0.987305	-2.030000	1.960000	-0.070000	377.00	0.014848	-0.035894	2.25	2.00	1.00	1.75	0.00	0.25	0.00	1.00	1.25	2.00	3.00	2.75	4.50	8.00	2.00	1.75	-0.218750	0.049316	1.006836	-2.030000	-3.150000	2.940000	355.00	0.131643	-0.084604
20.70	5.75	4.50	2.00	2.00	0.25	0.25	0.00	1.25	1.75	1.00	2.50	2.00	2.25	6.50	1.50	1.00	-0.192871	0.048828	0.987793	-2.030000	1.400000	0.070000	378.00	-0.004038	-0.045776	3.50	2.25	1.00	1.75	0.50	0.50	0.00	1.00	1.75	2.00	3.00	3.25	4.50	7.75	1.25	2.00	-0.221680	0.056152	1.007812	-1.610000	-2.870000	3.080000	384.00	0.098606	-0.076197
20.80	5.50	4.50	2.75	1.50	0.50	0.25	0.00	1.50	1.00	1.50	2.00	1.75	2.50	7.00	1.75	1.00	-0.190430	0.046387	0.985352	-0.490000	-0.770000	0.140000	382.00	-0.003429	-0.048349	3.75	2.50	1.50	1.75	0.25	0.50	0.00	1.00	1.25	2.00	3.00	2.50	4.25	7.25	1.50	1.25	-0.225586	0.049316	1.000977	-2.520000	-2.450000	2.800000	368.00	0.076235	-0.073349
20.90	3.50	2.75	1.75	1.50	0.25	0.00	0.00	1.75	2.00	1.50	3.00	3.25	3.50	8.25	2.00	1.75	-0.188965	0.041992	0.988281	-0.420000	0.280000	0.210000	399.00	0.095665	-0.066456	4.00	2.50	1.75	2.00	0.50	0.00	0.00	0.50	2.00	1.50	2.75	2.00	2.50	7.75	1.75	1.25	-0.226074	0.041016	1.007812	-4.060000	-2.380000	2.590000	353.00	0.072803	-0.026095
21.00	2.25	1.75	1.25	1.25	0.50	0.25	0.00	1.75	2.50	1.75	3.00	2.00	3.75	8.25	2.50	2.25	-0.187500	0.045410	0.986328	-1.750000	2.240000	0.210000	378.00	0.140237	-0.060702	4.75	3.50	2.00	2.00	0.50	0.25	0.25	0.50	1.75	2.00	2.25	1.25	1.25	8.25	1.50	0.75	-0.226074	0.043945	1.004395	-3.360000	-3.150000	2.730000	357.00	0.034230	0.001452
21.10	0.00	0.50	0.25	0.50	0.00	0.00	0.00	1.25	1.25	1.50	2.50	2.75	2.50	8.25	2.50	2.00	-0.192383	0.050293	0.996094	-2.870000	7.770000	-1.050000	271.00	0.252609	-0.074185	9.50	6.75	3.25	3.25	0.50	0.00	0.00	0.00	0.75	0.25	0.75	0.50	0.00	6.50	0.75	0.00	-0.223145	0.042969	1.012207	-2.170000	-0.560000	3.430000	357.00	-0.165818	0.016786
21.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	1.00	0.50	0.25	-0.253906	0.083984	1.021484	-22.610001	36.330002	-4.900000	19.00	0.000000	0.000000	15.75	15.25	4.50	5.25	0.50	0.00	0.00	0.25	0.50	0.50	1.25	0.75	0.00	4.50	0.00	0.25	-0.241211	0.046387	1.000000	0.280000	-3.640000	3.710000	539.00	-0.266060	-0.021489
21.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.25	0.00	-0.132812	0.205078	1.042969	2.940000	-12.320000	-23.240000	6.00	0.000000	0.000000	19.25	20.50	5.75	8.50	0.50	0.50	0.00	0.50	1.25	0.75	1.25	0.50	0.25	3.50	0.00	0.25	-0.226562	0.046875	1.009766	-3.360000	-3.430000	2.730000	699.00	-0.283366	-0.036424
21.40	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.005859	0.107910	0.925293	5.740000	-19.670000	4.900000	0.00	0.000000	0.000000	17.50	18.25	5.50	8.00	0.50	0.25	0.00	0.50	0.50	0.00	0.75	0.50	0.00	3.75	0.25	0.00	-0.232910	0.048828	1.003418	-2.660000	-1.470000	2.590000	621.00	-0.294010	-0.037136
21.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	-0.062988	-0.036621	0.911621	17.990000	-32.970001	24.780001	2.00	0.000000	0.000000	16.75	16.50	5.25	6.25	0.50	0.00	0.00	0.50	1.00	0.75	1.00	0.50	0.25	4.50	0.00	0.25	-0.232422	0.039551	1.003906	-1.680000	-2.450000	2.590000	595.00	-0.264752	-0.023056
21.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.211426	-0.050293	0.946289	13.720000	-44.380001	-7.980000	0.00	0.000000	0.000000	17.75	17.50	6.25	7.00	0.50	0.25	0.00	0.50	1.00	0.50	1.25	1.00	0.50	4.25	0.00	0.25	-0.229004	0.049805	1.001465	-2.520000	-2.590000	2.660000	646.00	-0.266037	-0.030363
21.70	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-1.428223	-0.781738	1.162109	-7.840000	38.430000	34.509998	3.00	0.000000	0.000000	16.25	16.00	5.75	6.50	0.50	0.25	0.25	0.25	1.25	1.00	2.00	1.00	1.00	5.75	0.75	0.25	-0.224121	0.044434	1.000000	-2.240000	-3.430000	2.730000	647.00	-0.217549	-0.024074
21.80	10.75	8.50	1.25	1.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.200684	0.037598	1.156250	-32.619999	57.680000	1.400000	237.00	-0.392057	-0.012622	14.50	14.00	5.00	5.75	0.75	0.50	0.25	0.50	1.50	1.50	1.50	1.00	1.00	6.50	1.00	0.50	-0.223145	0.045410	1.001465	-1.960000	-3.920000	2.730000	614.00	-0.186781	-0.020998
21.90	13.75	13.75	4.75	4.50	0.50	0.25	0.00	1.00	1.25	1.25	1.25	1.25	0.75	6.25	0.75	1.50	-0.207520	0.026367	0.999512	-2.870000	-9.590000	-0.630000	575.00	-0.185562	-0.028802	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	3.00	3.50	1.25	0.50	11.25	1.50	1.25	-0.233398	0.027344	1.035156	-4.550000	8.820000	0.770000	280.00	0.316665	0.077383
22.00	13.50	13.25	6.50	4.00	1.25	0.25	0.25	1.25	4.25	1.50	2.00	1.25	1.50	13.50	2.50	1.75	-0.192383	0.027832	0.994141	-6.720000	-2.940000	-1.330000	750.00	-0.075905	0.006259	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	3.00	3.00	1.25	0.00	0.00	12.50	1.25	0.00	-0.460938	0.079590	1.417480	-98.279999	177.589996	-33.250000	227.00	0.326366	0.142113
22.10	12.75	12.25	6.25	3.75	1.50	0.25	1.00	1.25	5.75	2.50	2.50	1.25	1.25	13.00	2.00	1.75	-0.190918	0.018555	0.993652	-0.840000	0.490000	0.350000	767.00	-0.054977	0.020495	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	1.25	0.00	0.00	0.304688	1.033203	1.121094	-105.559998	69.440002	-30.170000	18.00	0.000000	0.000000
22.20	12.25	10.75	5.25	2.75	1.25	0.25	0.50	1.50	4.50	2.50	3.00	2.00	1.75	10.50	2.00	1.50	-0.190430	0.025879	0.992188	0.490000	1.260000	0.420000	691.00	-0.055019	0.002083	0.25	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.115723	0.098633	0.858398	44.939999	-146.020004	77.279999	8.00	0.000000	0.000000
22.30	12.50	11.50	5.50	4.00	1.25	0.50	0.75	1.75	4.50	3.00	3.50	2.00	2.50	10.25	2.50	2.00	-0.190430	0.026855	0.993164	-0.000000	1.190000	0.420000	756.00	-0.054662	-0.012472	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.632812	-0.028320	1.268555	64.610001	-146.789993	-5.110000	0.00	0.000000	0.000000
22.40	12.00	10.50	5.25	4.00	1.50	0.50	0.25	2.00	4.00	3.00	3.50	3.25	3.25	10.00	3.00	2.00	-0.193359	0.022949	0.989258	0.490000	-0.490000	0.420000	754.00	-0.041617	-0.029797	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.951172	-0.344238	1.063965	78.190002	-69.160004	25.340000	0.00	0.000000	0.000000
22.50	4.00	2.75	2.75	1.75	1.25	1.00	0.50	2.50	4.75	4.25	5.00	3.50	4.50	11.75	3.50	2.75	-0.185059	0.031738	0.994141	-0.630000	1.820000	0.070000	626.00	0.122248	-0.037472	0.75	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.223633	0.243164	1.404785	-42.980000	59.010002	0.350000	14.00	0.000000	0.000000
22.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	3.75	4.00	2.75	0.00	14.00	3.00	2.75	-0.237305	0.014648	1.045410	-23.799999	125.580002	-5.950000	358.00	0.322331	0.052808	14.75	15.75	1.25	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	-0.166504	-0.051270	0.777832	-30.870001	53.410000	7.210000	404.00	-0.381778	-0.051177
22.70	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.500000	0.031738	1.323242	-18.480000	200.130005	-13.580000	0.00	0.000000	0.000000	12.50	13.75	4.25	7.00	0.25	1.50	0.00	2.50	0.75	1.25	3.00	1.25	5.00	4.75	0.25	1.25	-0.219238	0.053223	1.007812	-5.460000	-9.870000	2.590000	653.00	-0.167349	-0.097528
22.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.00	0.00	0.00	0.00	0.00	0.00	0.458008	0.229492	0.876953	-14.980000	-32.830002	14.070000	3.00	0.000000	0.000000	12.75	13.00	5.00	7.00	0.50	2.25	0.25	2.50	2.25	1.00	3.00	2.75	4.75	8.75	1.25	1.75	-0.209473	0.040527	1.008789	-2.730000	-4.130000	2.800000	759.00	-0.108135	-0.074026
22.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.029785	0.061035	1.006836	-14.910000	-155.680008	71.680000	0.00	0.000000	0.000000	13.25	13.50	4.25	7.00	0.00	2.00	0.00	2.25	0.75	0.25	2.00	1.00	3.50	5.50	1.25	0.75	-0.207031	0.045410	1.000488	-0.490000	-1.680000	3.010000	634.00	-0.179918	-0.084191
23.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-0.681641	0.124023	1.377930	-19.740000	-164.360001	102.690002	0.00	0.000000	0.000000	13.25	13.75	4.25	7.75	0.50	3.00	0.00	2.50	1.25	0.50	2.00	2.50	4.50	4.25	0.25	1.25	-0.203613	0.051270	1.000977	-0.280000	-2.170000	3.360000	684.00	-0.176842	-0.101867
23.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-2.299805	1.187012	0.401367	53.900002	-1.120000	72.730003	0.00	0.000000	0.000000	10.50	11.00	3.75	6.75	0.25	4.25	0.00	4.25	1.25	0.50	2.50	3.00	6.50	5.50	1.00	1.25	-0.215332	0.052734	1.009766	-0.630000	-3.780000	2.730000	699.00	-0.114593	-0.131225
23.20	10.25	6.50	3.25	1.75	0.50	0.00	0.00	0.50	1.50	1.25	1.50	1.00	0.75	9.50	1.25	1.00	-0.210938	0.020020	0.987793	2.450000	-8.470000	-1.120000	436.00	-0.070364	0.019366	7.75	6.00	2.75	4.50	0.50	3.00	0.00	3.75	1.25	0.75	3.00	3.75	6.50	6.50	1.00	0.75	-0.208496	0.060059	1.012695	-1.540000	-1.260000	2.100000	581.00	-0.046414	-0.128448
